Shift_ID,Worker_ID,Worker_Type,Store_ID,Shift_Date,Shift_Name,OD_Flag,Scheduled_Start,Scheduled_End,Actual_Login,Actual_Logout,Attendance_Status,Scheduled_Hours,Logged_Hours
SH00002556,R_DS003_037,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002557,R_DS003_038,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002558,R_DS003_040,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002559,R_DS003_042,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002560,R_DS003_043,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002561,R_DS003_044,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002562,R_DS003_045,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002563,R_DS003_046,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002564,R_DS003_047,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002565,R_DS003_049,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002566,R_DS003_052,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002567,R_DS003_053,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002568,R_DS003_054,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 00:08:00,Early Logout,9.0,8.133333333333333
SH00002569,R_DS003_056,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002570,R_DS003_057,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002571,R_DS003_058,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002572,R_DS003_059,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002573,R_DS003_060,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002574,R_DS003_061,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:42:00,2026-07-04 09:00:00,Late,9.0,8.3
SH00002575,R_DS003_063,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002576,R_DS003_064,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002577,R_DS003_065,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002578,R_DS003_066,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002579,R_DS003_067,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002580,R_DS003_068,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,,,Absent,9.0,0.0
SH00002581,R_DS003_070,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002582,R_DS003_071,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002583,R_DS003_072,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002584,R_DS003_073,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002585,R_DS003_074,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002586,R_DS003_075,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 00:11:00,Early Logout,9.0,8.183333333333334
SH00002587,R_DS003_077,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,,,Absent,9.0,0.0
SH00002588,R_DS003_078,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002589,R_DS003_079,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002590,R_DS003_080,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:29:00,2026-07-04 17:00:00,Late,9.0,8.516666666666667
SH00002591,R_DS003_081,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002592,R_DS003_082,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002593,R_DS003_084,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002594,R_DS003_085,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002595,R_DS003_086,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:23:00,2026-07-04 17:00:00,Late,9.0,8.616666666666667
SH00002596,R_DS003_087,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002597,R_DS003_088,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002598,R_DS003_089,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002599,R_DS003_091,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002600,R_DS003_092,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002601,R_DS003_093,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002602,R_DS003_094,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,,,Absent,9.0,0.0
SH00002603,R_DS003_095,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002604,R_DS003_096,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002605,R_DS003_099,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002606,R_DS003_100,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002607,R_DS003_101,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,,,Absent,9.0,0.0
SH00002608,R_DS003_102,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002609,R_DS003_103,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002610,R_DS003_106,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002611,R_DS003_107,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002612,R_DS003_108,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002613,R_DS003_109,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002614,R_DS003_110,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,,,Absent,9.0,0.0
SH00002615,R_DS003_112,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002616,R_DS003_113,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002617,R_DS003_115,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002618,R_DS003_117,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002619,R_DS003_119,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002620,R_DS003_120,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002621,R_DS003_124,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002622,R_DS003_126,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002623,R_DS003_127,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002624,R_DS003_128,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002625,R_DS003_129,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002626,R_DS003_130,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002627,R_DS003_131,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002628,R_DS003_133,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002629,R_DS003_134,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 16:22:00,Early Logout,9.0,8.366666666666667
SH00002630,R_DS003_135,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002631,R_DS003_137,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002632,R_DS003_138,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,,,Absent,9.0,0.0
SH00002633,R_DS003_140,Rider,DS003,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002634,R_DS003_141,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002635,R_DS003_142,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,,,Absent,9.0,0.0
SH00002636,R_DS003_144,Rider,DS003,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002637,R_DS003_145,Rider,DS003,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002638,P_DS004_001,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002639,P_DS004_002,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 16:21:00,Early Logout,9.0,8.35
SH00002640,P_DS004_003,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002641,P_DS004_004,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002642,P_DS004_005,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:43:00,2026-07-04 17:00:00,Late,9.0,8.283333333333333
SH00002643,P_DS004_007,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002644,P_DS004_008,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 16:22:00,Early Logout,9.0,8.366666666666667
SH00002645,P_DS004_009,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002646,P_DS004_010,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002647,P_DS004_011,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002648,P_DS004_012,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002649,P_DS004_014,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 16:05:00,Early Logout,9.0,8.083333333333334
SH00002650,P_DS004_015,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002651,P_DS004_016,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002652,P_DS004_017,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002653,P_DS004_018,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002654,P_DS004_019,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002655,P_DS004_021,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002656,P_DS004_022,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002657,P_DS004_023,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002658,P_DS004_024,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002659,P_DS004_025,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002660,P_DS004_026,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002661,P_DS004_028,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002662,P_DS004_029,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002663,P_DS004_030,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002664,P_DS004_031,Picker,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002665,P_DS004_032,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002666,P_DS004_033,Picker,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 00:35:00,Early Logout,9.0,8.583333333333334
SH00002667,P_DS004_035,Picker,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002668,R_DS004_001,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002669,R_DS004_002,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 16:03:00,Early Logout,9.0,8.05
SH00002670,R_DS004_003,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:10:00,2026-07-05 01:00:00,Late,9.0,8.833333333333334
SH00002671,R_DS004_004,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002672,R_DS004_005,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002673,R_DS004_007,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002674,R_DS004_008,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002675,R_DS004_009,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002676,R_DS004_010,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002677,R_DS004_011,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,,,Absent,9.0,0.0
SH00002678,R_DS004_012,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002679,R_DS004_014,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002680,R_DS004_018,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002681,R_DS004_019,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002682,R_DS004_021,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002683,R_DS004_022,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002684,R_DS004_023,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002685,R_DS004_024,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002686,R_DS004_025,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002687,R_DS004_026,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
SH00002688,R_DS004_029,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:21:00,2026-07-04 17:00:00,Late,9.0,8.65
SH00002689,R_DS004_030,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002690,R_DS004_031,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002691,R_DS004_032,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:45:00,2026-07-04 17:00:00,Late,9.0,8.25
SH00002692,R_DS004_033,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002693,R_DS004_035,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:41:00,2026-07-04 17:00:00,Late,9.0,8.316666666666666
SH00002694,R_DS004_036,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002695,R_DS004_037,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,,,Absent,9.0,0.0
SH00002696,R_DS004_039,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002697,R_DS004_040,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,,,Absent,9.0,0.0
SH00002698,R_DS004_042,Rider,DS004,2026-07-04,Evening,False,2026-07-04 16:00:00,2026-07-05 01:00:00,2026-07-04 16:00:00,2026-07-05 01:00:00,Present,9.0,9.0
SH00002699,R_DS004_043,Rider,DS004,2026-07-04,Night,False,2026-07-04 00:00:00,2026-07-04 09:00:00,2026-07-04 00:00:00,2026-07-04 09:00:00,Present,9.0,9.0
SH00002700,R_DS004_044,Rider,DS004,2026-07-04,Morning,False,2026-07-04 08:00:00,2026-07-04 17:00:00,2026-07-04 08:00:00,2026-07-04 17:00:00,Present,9.0,9.0
