Assignment_ID,Order_ID,Rider_ID,Rider_Shift_ID,Assigned_Time
RA_ORD000046341,ORD000046341,R_DS002_114,SH00002469,2026-07-04 16:43:18.853966138
RA_ORD000046321,ORD000046321,R_DS002_077,SH00002440,2026-07-04 16:43:19.290779155
RA_ORD000046342,ORD000046342,R_DS002_095,SH00002454,2026-07-04 16:43:30.115255588
RA_ORD000046330,ORD000046330,R_DS002_068,SH00002433,2026-07-04 16:43:46.567896544
RA_ORD000046359,ORD000046359,R_DS002_140,SH00002489,2026-07-04 16:44:03.247636034
RA_ORD000046347,ORD000046347,R_DS002_149,SH00002497,2026-07-04 16:44:16.948230599
RA_ORD000046358,ORD000046358,R_DS002_144,SH00002493,2026-07-04 16:44:22.163761048
RA_ORD000046349,ORD000046349,R_DS002_021,SH00002396,2026-07-04 16:44:28.297146700
RA_ORD000046328,ORD000046328,R_DS002_051,SH00002419,2026-07-04 16:44:32.189917409
RA_ORD000046343,ORD000046343,R_DS002_054,SH00002422,2026-07-04 16:44:59.194703089
RA_ORD000046331,ORD000046331,R_DS002_038,SH00002409,2026-07-04 16:44:59.422347640
RA_ORD000046332,ORD000046332,R_DS002_032,SH00002405,2026-07-04 16:45:05.667852015
RA_ORD000046326,ORD000046326,R_DS002_056,SH00002423,2026-07-04 16:45:17.272259747
RA_ORD000046345,ORD000046345,R_DS002_102,SH00002460,2026-07-04 16:45:24.377899160
RA_ORD000046354,ORD000046354,R_DS002_081,SH00002443,2026-07-04 16:45:42.775795517
RA_ORD000046320,ORD000046320,R_DS002_029,SH00002402,2026-07-04 16:45:46.312747895
RA_ORD000046356,ORD000046356,R_DS002_147,SH00002495,2026-07-04 16:45:59.028330496
RA_ORD000046353,ORD000046353,R_DS002_128,SH00002481,2026-07-04 16:46:06.571007553
RA_ORD000046355,ORD000046355,R_DS002_101,SH00002459,2026-07-04 16:46:08.727609770
RA_ORD000046346,ORD000046346,R_DS002_116,SH00002471,2026-07-04 16:46:13.318689327
RA_ORD000046336,ORD000046336,R_DS002_012,SH00002391,2026-07-04 16:46:24.941099823
RA_ORD000046335,ORD000046335,R_DS002_050,SH00002418,2026-07-04 16:46:32.322988854
RA_ORD000046340,ORD000046340,R_DS002_053,SH00002421,2026-07-04 16:46:49.304013904
RA_ORD000046344,ORD000046344,R_DS002_155,SH00002502,2026-07-04 16:47:09.099027051
RA_ORD000046333,ORD000046333,R_DS002_084,SH00002445,2026-07-04 16:47:12.165736201
RA_ORD000046361,ORD000046361,R_DS002_096,SH00002455,2026-07-04 16:47:25.381585602
RA_ORD000046337,ORD000046337,R_DS002_072,SH00002436,2026-07-04 16:47:52.001920869
RA_ORD000046317,ORD000046317,R_DS002_119,SH00002473,2026-07-04 16:48:01.826784817
RA_ORD000046399,ORD000046399,R_DS002_009,SH00002388,2026-07-04 16:48:09.044538708
RA_ORD000046406,ORD000046406,R_DS002_008,SH00002387,2026-07-04 16:48:13.686380560
RA_ORD000046376,ORD000046376,R_DS002_011,SH00002390,2026-07-04 16:49:26.219616247
RA_ORD000046365,ORD000046365,R_DS002_030,SH00002403,2026-07-04 16:49:33.991331894
RA_ORD000046408,ORD000046408,R_DS002_078,SH00002441,2026-07-04 16:49:34.925595484
RA_ORD000046367,ORD000046367,R_DS002_029,SH00002402,2026-07-04 16:49:42.500101423
RA_ORD000046363,ORD000046363,R_DS002_045,SH00002414,2026-07-04 16:49:48.634878298
RA_ORD000046366,ORD000046366,R_DS002_060,SH00002427,2026-07-04 16:49:48.914721310
RA_ORD000046385,ORD000046385,R_DS002_089,SH00002450,2026-07-04 16:50:17.827296489
RA_ORD000046393,ORD000046393,R_DS002_003,SH00002384,2026-07-04 16:50:18.142413252
RA_ORD000046382,ORD000046382,R_DS002_015,SH00002392,2026-07-04 16:50:20.480728893
RA_ORD000046392,ORD000046392,R_DS002_057,SH00002424,2026-07-04 16:50:20.709449997
RA_ORD000046397,ORD000046397,R_DS002_110,SH00002466,2026-07-04 16:50:34.299679384
RA_ORD000046394,ORD000046394,R_DS002_141,SH00002490,2026-07-04 16:50:36.961029358
RA_ORD000046387,ORD000046387,R_DS002_135,SH00002485,2026-07-04 16:50:45.074988899
RA_ORD000046374,ORD000046374,R_DS002_071,SH00002435,2026-07-04 16:51:15.867895743
RA_ORD000046371,ORD000046371,R_DS002_114,SH00002469,2026-07-04 16:51:32.582802388
RA_ORD000046405,ORD000046405,R_DS002_065,SH00002430,2026-07-04 16:51:57.105029141
RA_ORD000046368,ORD000046368,R_DS002_066,SH00002431,2026-07-04 16:52:20.138346284
RA_ORD000046402,ORD000046402,R_DS002_144,SH00002493,2026-07-04 16:52:29.996776714
RA_ORD000046398,ORD000046398,R_DS002_138,SH00002488,2026-07-04 16:52:51.389264200
RA_ORD000046395,ORD000046395,R_DS002_150,SH00002498,2026-07-04 16:52:52.569009553
RA_ORD000046403,ORD000046403,R_DS002_102,SH00002460,2026-07-04 16:52:56.164276256
RA_ORD000046384,ORD000046384,R_DS002_039,SH00002410,2026-07-04 16:53:20.692583899
RA_ORD000046400,ORD000046400,R_DS002_093,SH00002452,2026-07-04 16:53:25.905419462
RA_ORD000046386,ORD000046386,R_DS002_123,SH00002477,2026-07-04 16:53:50.651006026
RA_ORD000046377,ORD000046377,R_DS002_036,SH00002407,2026-07-04 16:53:50.932362538
RA_ORD000046409,ORD000046409,R_DS002_002,SH00002383,2026-07-04 16:53:50.977500285
RA_ORD000046369,ORD000046369,R_DS002_038,SH00002409,2026-07-04 16:53:58.289592100
RA_ORD000046391,ORD000046391,R_DS002_050,SH00002418,2026-07-04 16:53:58.453698626
RA_ORD000046404,ORD000046404,R_DS002_086,SH00002447,2026-07-04 16:54:00.683764140
RA_ORD000046364,ORD000046364,R_DS002_068,SH00002433,2026-07-04 16:54:00.698425189
RA_ORD000046375,ORD000046375,R_DS002_113,SH00002468,2026-07-04 16:54:01.031493093
RA_ORD000046389,ORD000046389,R_DS002_120,SH00002474,2026-07-04 16:54:28.431426674
RA_ORD000046396,ORD000046396,R_DS002_042,SH00002412,2026-07-04 16:54:47.282491328
RA_ORD000046378,ORD000046378,R_DS002_032,SH00002405,2026-07-04 16:54:57.312451226
RA_ORD000046381,ORD000046381,R_DS002_099,SH00002457,2026-07-04 16:55:40.621425697
RA_ORD000046388,ORD000046388,R_DS002_047,SH00002416,2026-07-04 16:55:42.301522341
RA_ORD000046373,ORD000046373,R_DS002_072,SH00002436,2026-07-04 16:56:19.102799678
RA_ORD000046380,ORD000046380,R_DS002_051,SH00002419,2026-07-04 16:56:32.321989167
RA_ORD000046379,ORD000046379,R_DS002_054,SH00002422,2026-07-04 16:57:11.579004224
RA_ORD000046390,ORD000046390,R_DS002_024,SH00002399,2026-07-04 16:57:12.686556369
RA_ORD000046407,ORD000046407,R_DS002_056,SH00002423,2026-07-04 16:57:34.297967133
RA_ORD000046401,ORD000046401,R_DS002_029,SH00002402,2026-07-04 16:59:05.000000000
RA_ORD000046383,ORD000046383,R_DS002_059,SH00002426,2026-07-04 16:59:14.000000000
RA_ORD000046370,ORD000046370,R_DS002_077,SH00002440,2026-07-04 16:59:23.000000000
RA_ORD000046372,ORD000046372,R_DS002_081,SH00002443,2026-07-04 16:59:43.000000000
RA_ORD000046438,ORD000046438,R_DS002_009,SH00002388,2026-07-04 17:01:07.000000000
RA_ORD000046461,ORD000046461,R_DS002_060,SH00002427,2026-07-04 17:01:48.000000000
RA_ORD000046462,ORD000046462,R_DS002_012,SH00002391,2026-07-04 17:02:13.000000000
RA_ORD000046467,ORD000046467,R_DS002_015,SH00002392,2026-07-04 17:02:17.000000000
RA_ORD000046453,ORD000046453,R_DS002_021,SH00002396,2026-07-04 17:02:52.000000000
RA_ORD000046477,ORD000046477,R_DS002_045,SH00002414,2026-07-04 17:03:44.000000000
RA_ORD000046481,ORD000046481,R_DS002_051,SH00002419,2026-07-04 17:04:06.000000000
RA_ORD000046429,ORD000046429,R_DS002_057,SH00002424,2026-07-04 17:04:24.000000000
RA_ORD000046413,ORD000046413,R_DS002_078,SH00002441,2026-07-04 17:04:36.000000000
RA_ORD000046440,ORD000046440,R_DS002_054,SH00002422,2026-07-04 17:04:47.000000000
RA_ORD000046471,ORD000046471,R_DS002_084,SH00002445,2026-07-04 17:05:54.000000000
RA_ORD000046479,ORD000046479,R_DS002_030,SH00002403,2026-07-04 17:06:06.000000000
RA_ORD000046474,ORD000046474,R_DS002_093,SH00002452,2026-07-04 17:06:16.000000000
RA_ORD000046476,ORD000046476,R_DS002_042,SH00002412,2026-07-04 17:06:52.000000000
RA_ORD000046426,ORD000046426,R_DS002_072,SH00002436,2026-07-04 17:07:04.000000000
RA_ORD000046410,ORD000046410,R_DS002_003,SH00002384,2026-07-04 17:07:33.000000000
RA_ORD000046469,ORD000046469,R_DS002_039,SH00002410,2026-07-04 17:07:34.000000000
RA_ORD000046422,ORD000046422,R_DS002_066,SH00002431,2026-07-04 17:07:38.000000000
RA_ORD000046448,ORD000046448,R_DS002_096,SH00002455,2026-07-04 17:07:41.000000000
RA_ORD000046478,ORD000046478,R_DS002_099,SH00002457,2026-07-04 17:08:01.000000000
RA_ORD000046412,ORD000046412,R_DS002_036,SH00002407,2026-07-04 17:08:46.000000000
RA_ORD000046454,ORD000046454,R_DS002_102,SH00002460,2026-07-04 17:08:48.000000000
RA_ORD000046451,ORD000046451,R_DS002_081,SH00002443,2026-07-04 17:09:05.000000000
RA_ORD000046417,ORD000046417,R_DS002_114,SH00002469,2026-07-04 17:09:48.000000000
RA_ORD000046482,ORD000046482,R_DS002_120,SH00002474,2026-07-04 17:10:05.000000000
RA_ORD000046472,ORD000046472,R_DS002_024,SH00002399,2026-07-04 17:10:26.000000000
RA_ORD000046468,ORD000046468,R_DS002_126,SH00002479,2026-07-04 17:11:18.000000000
RA_ORD000046455,ORD000046455,R_DS002_135,SH00002485,2026-07-04 17:11:30.000000000
RA_ORD000046447,ORD000046447,R_DS002_138,SH00002488,2026-07-04 17:11:46.000000000
RA_ORD000046434,ORD000046434,R_DS002_141,SH00002490,2026-07-04 17:11:54.000000000
RA_ORD000046432,ORD000046432,R_DS002_012,SH00002391,2026-07-04 17:12:26.000000000
RA_ORD000046457,ORD000046457,R_DS002_045,SH00002414,2026-07-04 17:14:39.000000000
RA_ORD000046430,ORD000046430,R_DS002_060,SH00002427,2026-07-04 17:14:49.000000000
RA_ORD000046475,ORD000046475,R_DS002_144,SH00002493,2026-07-04 17:14:50.000000000
RA_ORD000046459,ORD000046459,R_DS002_123,SH00002477,2026-07-04 17:15:28.000000000
RA_ORD000046464,ORD000046464,R_DS002_147,SH00002495,2026-07-04 17:15:28.000000000
RA_ORD000046415,ORD000046415,R_DS002_021,SH00002396,2026-07-04 17:16:01.000000000
RA_ORD000046418,ORD000046418,R_DS002_009,SH00002388,2026-07-04 17:16:33.000000000
RA_ORD000046437,ORD000046437,R_DS002_015,SH00002392,2026-07-04 17:16:59.000000000
RA_ORD000046414,ORD000046414,R_DS002_150,SH00002498,2026-07-04 17:17:26.000000000
RA_ORD000046446,ORD000046446,R_DS002_126,SH00002479,2026-07-04 17:18:02.000000000
RA_ORD000046416,ORD000046416,R_DS002_030,SH00002403,2026-07-04 17:19:26.171166580
RA_ORD000046473,ORD000046473,R_DS002_051,SH00002419,2026-07-04 17:19:46.503329257
RA_ORD000046439,ORD000046439,R_DS002_099,SH00002457,2026-07-04 17:19:58.460529347
RA_ORD000046411,ORD000046411,R_DS002_066,SH00002431,2026-07-04 17:20:07.371801922
RA_ORD000046466,ORD000046466,R_DS002_042,SH00002412,2026-07-04 17:20:24.582815564
RA_ORD000046421,ORD000046421,R_DS002_039,SH00002410,2026-07-04 17:20:30.000000000
RA_ORD000046456,ORD000046456,R_DS002_078,SH00002441,2026-07-04 17:20:40.000000000
RA_ORD000046460,ORD000046460,R_DS002_081,SH00002443,2026-07-04 17:20:41.000000000
RA_ORD000046449,ORD000046449,R_DS002_024,SH00002399,2026-07-04 17:21:21.000000000
RA_ORD000046428,ORD000046428,R_DS002_057,SH00002424,2026-07-04 17:21:22.000000000
RA_ORD000046443,ORD000046443,R_DS002_093,SH00002452,2026-07-04 17:21:46.000000000
RA_ORD000046433,ORD000046433,R_DS002_054,SH00002422,2026-07-04 17:22:27.000000000
RA_ORD000046465,ORD000046465,R_DS002_072,SH00002436,2026-07-04 17:22:46.000000000
RA_ORD000046424,ORD000046424,R_DS002_138,SH00002488,2026-07-04 17:23:23.000000000
RA_ORD000046431,ORD000046431,R_DS002_144,SH00002493,2026-07-04 17:23:25.000000000
RA_ORD000046463,ORD000046463,R_DS002_015,SH00002392,2026-07-04 17:24:14.041803093
RA_ORD000046452,ORD000046452,R_DS002_114,SH00002469,2026-07-04 17:24:34.387324643
RA_ORD000046442,ORD000046442,R_DS002_003,SH00002384,2026-07-04 17:25:03.000000000
RA_ORD000046470,ORD000046470,R_DS002_084,SH00002445,2026-07-04 17:25:31.000000000
RA_ORD000046420,ORD000046420,R_DS002_009,SH00002388,2026-07-04 17:26:19.000000000
RA_ORD000046436,ORD000046436,R_DS002_012,SH00002391,2026-07-04 17:26:32.000000000
RA_ORD000046444,ORD000046444,R_DS002_036,SH00002407,2026-07-04 17:26:46.000000000
RA_ORD000046445,ORD000046445,R_DS002_096,SH00002455,2026-07-04 17:26:55.000000000
RA_ORD000046458,ORD000046458,R_DS002_102,SH00002460,2026-07-04 17:26:55.000000000
RA_ORD000046425,ORD000046425,R_DS002_120,SH00002474,2026-07-04 17:27:48.000000000
RA_ORD000046480,ORD000046480,R_DS002_135,SH00002485,2026-07-04 17:27:51.000000000
RA_ORD000046450,ORD000046450,R_DS002_045,SH00002414,2026-07-04 17:28:57.973433669
RA_ORD000046435,ORD000046435,R_DS002_030,SH00002403,2026-07-04 17:29:14.831806646
RA_ORD000046441,ORD000046441,R_DS002_150,SH00002498,2026-07-04 17:29:50.573757270
RA_ORD000046423,ORD000046423,R_DS002_078,SH00002441,2026-07-04 17:29:57.046296380
RA_ORD000046419,ORD000046419,R_DS002_123,SH00002477,2026-07-04 17:30:16.087578022
RA_ORD000046427,ORD000046427,R_DS002_147,SH00002495,2026-07-04 17:30:29.297835908
RA_ORD000046485,ORD000046485,R_DS002_141,SH00002490,2026-07-04 17:31:23.135949418
RA_ORD000046495,ORD000046495,R_DS002_138,SH00002488,2026-07-04 17:32:09.961301405
RA_ORD000046527,ORD000046527,R_DS002_060,SH00002427,2026-07-04 17:32:21.618143153
RA_ORD000046528,ORD000046528,R_DS002_039,SH00002410,2026-07-04 17:33:00.779902980
RA_ORD000046505,ORD000046505,R_DS002_021,SH00002396,2026-07-04 17:33:12.044955302
RA_ORD000046507,ORD000046507,R_DS002_099,SH00002457,2026-07-04 17:33:49.331622853
RA_ORD000046487,ORD000046487,R_DS002_072,SH00002436,2026-07-04 17:33:50.558695112
RA_ORD000046494,ORD000046494,R_DS002_126,SH00002479,2026-07-04 17:33:50.905144868
RA_ORD000046526,ORD000046526,R_DS002_066,SH00002431,2026-07-04 17:34:05.012287684
RA_ORD000046517,ORD000046517,R_DS002_057,SH00002424,2026-07-04 17:34:34.000000000
RA_ORD000046488,ORD000046488,R_DS002_042,SH00002412,2026-07-04 17:34:50.000000000
RA_ORD000046493,ORD000046493,R_DS002_093,SH00002452,2026-07-04 17:34:59.000000000
RA_ORD000046542,ORD000046542,R_DS002_084,SH00002445,2026-07-04 17:36:01.668704025
RA_ORD000046529,ORD000046529,R_DS002_096,SH00002455,2026-07-04 17:37:51.653507233
RA_ORD000046543,ORD000046543,R_DS002_144,SH00002493,2026-07-04 17:38:03.454933891
RA_ORD000046519,ORD000046519,R_DS002_114,SH00002469,2026-07-04 17:38:59.014188469
RA_ORD000046502,ORD000046502,R_DS002_036,SH00002407,2026-07-04 17:39:01.816734178
RA_ORD000046534,ORD000046534,R_DS002_009,SH00002388,2026-07-04 17:39:02.990045296
RA_ORD000046506,ORD000046506,R_DS002_081,SH00002443,2026-07-04 17:39:20.646166504
RA_ORD000046489,ORD000046489,R_DS002_024,SH00002399,2026-07-04 17:39:55.334679813
RA_ORD000046486,ORD000046486,R_DS002_150,SH00002498,2026-07-04 17:40:00.220728667
RA_ORD000046512,ORD000046512,R_DS002_015,SH00002392,2026-07-04 17:40:14.795253375
RA_ORD000046503,ORD000046503,R_DS002_120,SH00002474,2026-07-04 17:41:07.876641708
RA_ORD000046492,ORD000046492,R_DS002_102,SH00002460,2026-07-04 17:41:12.538455451
RA_ORD000046499,ORD000046499,R_DS002_135,SH00002485,2026-07-04 17:41:27.850115012
RA_ORD000046555,ORD000046555,R_DS002_003,SH00002384,2026-07-04 17:41:40.047223402
RA_ORD000046497,ORD000046497,R_DS002_012,SH00002391,2026-07-04 17:41:51.323702448
RA_ORD000046548,ORD000046548,R_DS002_045,SH00002414,2026-07-04 17:42:19.287501134
RA_ORD000046504,ORD000046504,R_DS002_051,SH00002419,2026-07-04 17:42:21.590816807
RA_ORD000046483,ORD000046483,R_DS002_060,SH00002427,2026-07-04 17:42:35.180813185
RA_ORD000046496,ORD000046496,R_DS002_054,SH00002422,2026-07-04 17:43:22.275579651
RA_ORD000046484,ORD000046484,R_DS002_141,SH00002490,2026-07-04 17:44:13.204681617
RA_ORD000046533,ORD000046533,R_DS002_072,SH00002436,2026-07-04 17:44:23.271323485
RA_ORD000046545,ORD000046545,R_DS002_147,SH00002495,2026-07-04 17:44:47.000000000
RA_ORD000046541,ORD000046541,R_DS002_096,SH00002455,2026-07-04 17:45:20.000000000
RA_ORD000046513,ORD000046513,R_DS002_123,SH00002477,2026-07-04 17:46:01.000000000
RA_ORD000046549,ORD000046549,R_DS002_030,SH00002403,2026-07-04 17:46:28.530024260
RA_ORD000046511,ORD000046511,R_DS002_138,SH00002488,2026-07-04 17:46:55.765372541
RA_ORD000046525,ORD000046525,R_DS002_078,SH00002441,2026-07-04 17:47:09.352707782
RA_ORD000046508,ORD000046508,R_DS002_144,SH00002493,2026-07-04 17:47:38.899929780
RA_ORD000046552,ORD000046552,R_DS002_042,SH00002412,2026-07-04 17:48:03.757172254
RA_ORD000046515,ORD000046515,R_DS002_021,SH00002396,2026-07-04 17:48:04.860846379
RA_ORD000046540,ORD000046540,R_DS002_126,SH00002479,2026-07-04 17:48:11.593268411
RA_ORD000046550,ORD000046550,R_DS002_114,SH00002469,2026-07-04 17:49:00.000000000
RA_ORD000046523,ORD000046523,R_DS002_009,SH00002388,2026-07-04 17:49:41.000000000
RA_ORD000046500,ORD000046500,R_DS002_084,SH00002445,2026-07-04 17:49:43.000000000
RA_ORD000046516,ORD000046516,R_DS002_039,SH00002410,2026-07-04 17:50:32.000000000
RA_ORD000046509,ORD000046509,R_DS002_099,SH00002457,2026-07-04 17:50:39.000000000
RA_ORD000046551,ORD000046551,R_DS002_081,SH00002443,2026-07-04 17:50:56.308943195
RA_ORD000046546,ORD000046546,R_DS002_051,SH00002419,2026-07-04 17:51:32.000000000
RA_ORD000046521,ORD000046521,R_DS002_003,SH00002384,2026-07-04 17:51:34.000000000
RA_ORD000046539,ORD000046539,R_DS002_057,SH00002424,2026-07-04 17:51:46.000000000
RA_ORD000046501,ORD000046501,R_DS002_093,SH00002452,2026-07-04 17:51:53.000000000
RA_ORD000046530,ORD000046530,R_DS002_066,SH00002431,2026-07-04 17:52:14.000000000
RA_ORD000046520,ORD000046520,R_DS002_120,SH00002474,2026-07-04 17:52:40.000000000
RA_ORD000046544,ORD000046544,R_DS002_024,SH00002399,2026-07-04 17:53:19.503347503
RA_ORD000046536,ORD000046536,R_DS002_147,SH00002495,2026-07-04 17:54:07.114771244
RA_ORD000046490,ORD000046490,R_DS002_150,SH00002498,2026-07-04 17:54:10.200540830
RA_ORD000046491,ORD000046491,R_DS002_030,SH00002403,2026-07-04 17:54:29.271237192
RA_ORD000046532,ORD000046532,R_DS002_015,SH00002392,2026-07-04 17:55:13.163591938
RA_ORD000046538,ORD000046538,R_DS002_060,SH00002427,2026-07-04 17:55:20.870341453
RA_ORD000046524,ORD000046524,R_DS002_114,SH00002469,2026-07-04 17:55:24.579425366
RA_ORD000046547,ORD000046547,R_DS002_102,SH00002460,2026-07-04 17:55:53.539121920
RA_ORD000046498,ORD000046498,R_DS002_078,SH00002441,2026-07-04 17:57:19.892085121
RA_ORD000046537,ORD000046537,R_DS002_135,SH00002485,2026-07-04 17:57:21.566652561
RA_ORD000046510,ORD000046510,R_DS002_054,SH00002422,2026-07-04 17:57:55.916437379
RA_ORD000046554,ORD000046554,R_DS002_141,SH00002490,2026-07-04 17:58:12.583077647
RA_ORD000046531,ORD000046531,R_DS002_021,SH00002396,2026-07-04 17:58:18.653340178
RA_ORD000046522,ORD000046522,R_DS002_036,SH00002407,2026-07-04 17:58:40.447179424
RA_ORD000046553,ORD000046553,R_DS002_066,SH00002431,2026-07-04 17:59:55.022457245
RA_ORD000046518,ORD000046518,R_DS002_144,SH00002493,2026-07-04 18:00:12.940590466
RA_ORD000046535,ORD000046535,R_DS002_012,SH00002391,2026-07-04 18:00:39.503215520
RA_ORD000046514,ORD000046514,R_DS002_003,SH00002384,2026-07-04 18:00:46.622654339
RA_ORD000046571,ORD000046571,R_DS002_096,SH00002455,2026-07-04 18:00:57.233618175
RA_ORD000046588,ORD000046588,R_DS002_093,SH00002452,2026-07-04 18:00:58.755063153
RA_ORD000046603,ORD000046603,R_DS002_045,SH00002414,2026-07-04 18:01:44.644366031
RA_ORD000046621,ORD000046621,R_DS002_072,SH00002436,2026-07-04 18:02:40.606742152
RA_ORD000046563,ORD000046563,R_DS002_015,SH00002392,2026-07-04 18:02:41.219717381
RA_ORD000046560,ORD000046560,R_DS002_084,SH00002445,2026-07-04 18:02:57.216288081
RA_ORD000046574,ORD000046574,R_DS002_123,SH00002477,2026-07-04 18:03:02.302895974
RA_ORD000046617,ORD000046617,R_DS002_057,SH00002424,2026-07-04 18:03:03.965286879
RA_ORD000046578,ORD000046578,R_DS002_009,SH00002388,2026-07-04 18:03:31.963529487
RA_ORD000046559,ORD000046559,R_DS002_138,SH00002488,2026-07-04 18:04:06.262495756
RA_ORD000046562,ORD000046562,R_DS002_099,SH00002457,2026-07-04 18:04:54.382671995
RA_ORD000046606,ORD000046606,R_DS002_126,SH00002479,2026-07-04 18:05:09.657480074
RA_ORD000046602,ORD000046602,R_DS002_051,SH00002419,2026-07-04 18:05:15.966868695
RA_ORD000046623,ORD000046623,R_DS002_120,SH00002474,2026-07-04 18:05:39.444872063
RA_ORD000046580,ORD000046580,R_DS002_012,SH00002391,2026-07-04 18:05:59.600253773
RA_ORD000046620,ORD000046620,R_DS002_150,SH00002498,2026-07-04 18:06:11.990956609
RA_ORD000046624,ORD000046624,R_DS002_030,SH00002403,2026-07-04 18:06:36.829279600
RA_ORD000046592,ORD000046592,R_DS002_042,SH00002412,2026-07-04 18:07:11.499910124
RA_ORD000046576,ORD000046576,R_DS002_078,SH00002441,2026-07-04 18:07:32.763101212
RA_ORD000046595,ORD000046595,R_DS002_039,SH00002410,2026-07-04 18:07:37.282652028
RA_ORD000046616,ORD000046616,R_DS002_084,SH00002445,2026-07-04 18:08:13.745932173
RA_ORD000046566,ORD000046566,R_DS002_024,SH00002399,2026-07-04 18:08:13.885069167
RA_ORD000046587,ORD000046587,R_DS002_102,SH00002460,2026-07-04 18:08:34.264855841
RA_ORD000046593,ORD000046593,R_DS002_081,SH00002443,2026-07-04 18:10:13.965813463
RA_ORD000046600,ORD000046600,R_DS002_060,SH00002427,2026-07-04 18:10:52.916744635
RA_ORD000046629,ORD000046629,R_DS002_021,SH00002396,2026-07-04 18:11:03.312787104
RA_ORD000046581,ORD000046581,R_DS002_120,SH00002474,2026-07-04 18:11:21.865847122
RA_ORD000046625,ORD000046625,R_DS002_114,SH00002469,2026-07-04 18:11:29.654511637
RA_ORD000046607,ORD000046607,R_DS002_099,SH00002457,2026-07-04 18:12:13.711974667
RA_ORD000046614,ORD000046614,R_DS002_051,SH00002419,2026-07-04 18:12:34.961915821
RA_ORD000046570,ORD000046570,R_DS002_009,SH00002388,2026-07-04 18:13:09.926246283
RA_ORD000046630,ORD000046630,R_DS002_147,SH00002495,2026-07-04 18:13:35.837440548
RA_ORD000046627,ORD000046627,R_DS002_015,SH00002392,2026-07-04 18:14:14.014478847
RA_ORD000046585,ORD000046585,R_DS002_135,SH00002485,2026-07-04 18:14:14.996406445
RA_ORD000046567,ORD000046567,R_DS002_066,SH00002431,2026-07-04 18:14:50.507903265
RA_ORD000046568,ORD000046568,R_DS002_096,SH00002455,2026-07-04 18:15:28.379593446
RA_ORD000046612,ORD000046612,R_DS002_036,SH00002407,2026-07-04 18:16:26.492540590
RA_ORD000046598,ORD000046598,R_DS002_057,SH00002424,2026-07-04 18:16:53.846294681
