Issue_ID,Order_ID,Order_Item_ID,Store_ID,Product_ID,Issue_Type,Financial_Impact_INR,Probable_Process_Stage,Probable_Worker_ID,Root_Cause_Status,Resolution_Type
QI00001454,ORD000042764,ITEM0000159417,DS002,SKU0040,Missing Item,164.28,Inventory Accuracy / Putaway,P_DS002_032,Unconfirmed,Refund
QI00001455,ORD000042812,ITEM0000159588,DS002,SKU0152,Missing Item,1212.82,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001456,ORD000042813,ITEM0000159591,DS002,SKU0264,Damaged Item,53.78,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001457,ORD000042819,ITEM0000159609,DS002,SKU0137,Wrong Item,525.12,Picking,P_DS002_032,Unconfirmed,Replacement
QI00001458,ORD000042820,ITEM0000159615,DS002,SKU0251,Damaged Item,177.56,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001459,ORD000042824,ITEM0000159629,DS002,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS002_029,Unconfirmed,Replacement
QI00001460,ORD000042847,ITEM0000159717,DS002,SKU0022,Missing Item,446.03,Inventory Accuracy / Putaway,P_DS002_023,Unconfirmed,Refund
QI00001461,ORD000042940,ITEM0000160071,DS002,SKU0073,Damaged Item,152.37,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001462,ORD000042956,ITEM0000160139,DS002,SKU0114,Missing Item,233.48,Inventory Accuracy / Putaway,P_DS002_008,Unconfirmed,Refund
QI00001463,ORD000043045,ITEM0000160457,DS002,SKU0269,Wrong Item,399.24,Picking,P_DS002_020,Unconfirmed,Refund
QI00001464,ORD000043065,ITEM0000160533,DS002,SKU0084,Missing Item,111.02,Inventory Accuracy / Putaway,P_DS002_017,Unconfirmed,Refund
QI00001465,ORD000043081,ITEM0000160591,DS002,SKU0018,Damaged Item,292.04,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00001466,ORD000043128,ITEM0000160763,DS002,SKU0080,Damaged Item,77.19,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001467,ORD000043158,ITEM0000160883,DS002,SKU0030,Damaged Item,803.62,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001468,ORD000043187,ITEM0000160983,DS002,SKU0056,Wrong Item,234.62,Picking,P_DS002_011,Unconfirmed,Refund
QI00001469,ORD000043188,ITEM0000160991,DS002,SKU0011,Missing Item,171.4,Inventory Accuracy / Putaway,P_DS002_020,Unconfirmed,Refund
QI00001470,ORD000043208,ITEM0000161061,DS002,SKU0224,Missing Item,334.03,Inventory Accuracy / Putaway,P_DS002_014,Unconfirmed,Replacement
QI00001471,ORD000043234,ITEM0000161165,DS002,SKU0034,Damaged Item,251.6,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001472,ORD000043263,ITEM0000161267,DS002,SKU0207,Wrong Item,174.89,Shelf Placement / Picking Verification,P_DS002_023,Unconfirmed,Refund
QI00001473,ORD000043288,ITEM0000161363,DS002,SKU0038,Wrong Item,420.41,Picking,P_DS002_017,Unconfirmed,Refund
QI00001474,ORD000043288,ITEM0000161364,DS002,SKU0113,Missing Item,64.72,Inventory Accuracy / Putaway,P_DS002_017,Unconfirmed,Refund
QI00001475,ORD000043324,ITEM0000161507,DS002,SKU0057,Missing Item,229.0,Inventory Accuracy / Putaway,P_DS002_032,Unconfirmed,Refund
QI00001476,ORD000043328,ITEM0000161527,DS002,SKU0240,Missing Item,71.04,Inventory Accuracy / Putaway,P_DS002_020,Unconfirmed,Refund
QI00001477,ORD000043356,ITEM0000161625,DS002,SKU0172,Wrong Item,1808.16,Picking,P_DS002_014,Unconfirmed,Refund
QI00001478,ORD000043357,ITEM0000161627,DS002,SKU0261,Missing Item,312.68,Inventory Accuracy / Putaway,P_DS002_029,Unconfirmed,Refund
QI00001479,ORD000043368,ITEM0000161672,DS002,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS002_032,Unconfirmed,Refund
QI00001480,ORD000043375,ITEM0000161702,DS002,SKU0158,Missing Item,145.24,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Replacement
QI00001481,ORD000043490,ITEM0000162128,DS002,SKU0094,Damaged Item,275.16,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001482,ORD000043499,ITEM0000162164,DS002,SKU0179,Wrong Item,490.62,Shelf Placement / Picking Verification,P_DS002_011,Unconfirmed,Refund
QI00001483,ORD000043555,ITEM0000162374,DS002,SKU0215,Missing Item,347.7,Inventory Accuracy / Putaway,P_DS002_021,Unconfirmed,Refund
QI00001484,ORD000043585,ITEM0000162473,DS002,SKU0229,Missing Item,235.69,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001485,ORD000043630,ITEM0000162630,DS002,SKU0035,Wrong Item,311.65,Picking,P_DS002_015,Unconfirmed,Refund
QI00001486,ORD000043637,ITEM0000162646,DS002,SKU0236,Missing Item,277.44,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001487,ORD000043651,ITEM0000162705,DS002,SKU0114,Missing Item,350.22,Inventory Accuracy / Putaway,P_DS002_021,Unconfirmed,Replacement
QI00001488,ORD000043676,ITEM0000162797,DS002,SKU0131,Damaged Item,255.32,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001489,ORD000043695,ITEM0000162865,DS002,SKU0016,Missing Item,413.32,Inventory Accuracy / Putaway,P_DS002_033,Unconfirmed,Replacement
QI00001490,ORD000043698,ITEM0000162875,DS002,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS002_033,Unconfirmed,Refund
QI00001491,ORD000043746,ITEM0000163060,DS002,SKU0195,Missing Item,613.68,Inventory Accuracy / Putaway,P_DS002_006,Unconfirmed,Refund
QI00001492,ORD000043780,ITEM0000163179,DS002,SKU0115,Missing Item,141.88,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Refund
QI00001493,ORD000043840,ITEM0000163391,DS002,SKU0053,Damaged Item,171.77,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001494,ORD000043841,ITEM0000163394,DS002,SKU0031,Damaged Item,397.46,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001495,ORD000043847,ITEM0000163411,DS002,SKU0214,Damaged Item,274.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001496,ORD000043857,ITEM0000163449,DS002,SKU0229,Wrong Item,235.69,Shelf Placement / Picking Verification,P_DS002_018,Unconfirmed,Refund
QI00001497,ORD000043915,ITEM0000163659,DS002,SKU0064,Missing Item,344.62,Inventory Accuracy / Putaway,P_DS002_012,Unconfirmed,Refund
QI00001498,ORD000043917,ITEM0000163666,DS002,SKU0165,Missing Item,552.3,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001499,ORD000043918,ITEM0000163668,DS002,SKU0273,Missing Item,303.86,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001500,ORD000043982,ITEM0000163895,DS002,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS002_027,Unconfirmed,Refund
QI00001501,ORD000044002,ITEM0000163978,DS002,SKU0004,Missing Item,240.08,Inventory Accuracy / Putaway,P_DS002_021,Unconfirmed,Refund
QI00001502,ORD000044066,ITEM0000164223,DS002,SKU0143,Wrong Item,201.68,Shelf Placement / Picking Verification,P_DS002_006,Unconfirmed,Refund
QI00001503,ORD000044071,ITEM0000164238,DS002,SKU0079,Damaged Item,452.12,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00001504,ORD000044094,ITEM0000164339,DS002,SKU0221,Damaged Item,557.08,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001505,ORD000044153,ITEM0000164575,DS002,SKU0015,Missing Item,318.96,Inventory Accuracy / Putaway,P_DS002_012,Unconfirmed,Replacement
QI00001506,ORD000044196,ITEM0000164749,DS002,SKU0038,Missing Item,420.41,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Replacement
QI00001507,ORD000044214,ITEM0000164814,DS002,SKU0081,Damaged Item,43.96,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001508,ORD000044240,ITEM0000164910,DS002,SKU0112,Missing Item,130.0,Inventory Accuracy / Putaway,P_DS002_003,Unconfirmed,Refund
QI00001509,ORD000044257,ITEM0000164973,DS002,SKU0012,Missing Item,230.15,Inventory Accuracy / Putaway,P_DS002_024,Unconfirmed,Replacement
QI00001510,ORD000044260,ITEM0000164983,DS002,SKU0253,Damaged Item,253.2,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001511,ORD000044270,ITEM0000165028,DS002,SKU0076,Missing Item,267.05,Inventory Accuracy / Putaway,P_DS002_027,Unconfirmed,Refund
QI00001512,ORD000044282,ITEM0000165072,DS002,SKU0195,Missing Item,1227.36,Inventory Accuracy / Putaway,P_DS002_024,Unconfirmed,Refund
QI00001513,ORD000044319,ITEM0000165207,DS002,SKU0057,Damaged Item,229.0,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001514,ORD000044379,ITEM0000165433,DS002,SKU0100,Damaged Item,382.9,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001515,ORD000044419,ITEM0000165576,DS002,SKU0044,Damaged Item,196.42,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001516,ORD000044501,ITEM0000165865,DS002,SKU0153,Missing Item,134.94,Inventory Accuracy / Putaway,P_DS002_019,Unconfirmed,Refund
QI00001517,ORD000044526,ITEM0000165948,DS002,SKU0292,Missing Item,501.99,Inventory Accuracy / Putaway,P_DS002_033,Unconfirmed,Replacement
QI00001518,ORD000044611,ITEM0000166253,DS002,SKU0150,Damaged Item,356.42,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001519,ORD000044678,ITEM0000166513,DS002,SKU0038,Missing Item,420.41,Inventory Accuracy / Putaway,P_DS002_018,Unconfirmed,Refund
QI00001520,ORD000044714,ITEM0000166663,DS002,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS002_021,Unconfirmed,Refund
QI00001521,ORD000044733,ITEM0000166732,DS002,SKU0114,Wrong Item,116.74,Picking,P_DS002_019,Unconfirmed,Refund
QI00001522,ORD000044752,ITEM0000166800,DS002,SKU0129,Missing Item,43.5,Inventory Accuracy / Putaway,P_DS002_024,Unconfirmed,Refund
QI00001523,ORD000044794,ITEM0000166973,DS002,SKU0274,Missing Item,764.52,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Refund
QI00001524,ORD000044819,ITEM0000167066,DS002,SKU0155,Wrong Item,1051.02,Picking,P_DS002_015,Unconfirmed,Refund
QI00001525,ORD000044853,ITEM0000167192,DS002,SKU0084,Missing Item,111.02,Inventory Accuracy / Putaway,P_DS002_027,Unconfirmed,Refund
QI00001526,ORD000044862,ITEM0000167221,DS002,SKU0127,Missing Item,229.21,Inventory Accuracy / Putaway,P_DS002_027,Unconfirmed,Refund
QI00001527,ORD000044871,ITEM0000167257,DS002,SKU0097,Damaged Item,183.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001528,ORD000044877,ITEM0000167286,DS002,SKU0255,Damaged Item,65.38,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001529,ORD000044993,ITEM0000167696,DS002,SKU0070,Damaged Item,78.06,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001530,ORD000045107,ITEM0000168107,DS002,SKU0160,Wrong Item,215.8,Shelf Placement / Picking Verification,P_DS002_004,Unconfirmed,Refund
QI00001531,ORD000045133,ITEM0000168199,DS002,SKU0152,Wrong Item,606.41,Picking,P_DS002_004,Unconfirmed,Refund
QI00001532,ORD000045164,ITEM0000168313,DS002,SKU0125,Wrong Item,109.95,Picking,P_DS002_007,Unconfirmed,Refund
QI00001533,ORD000045174,ITEM0000168345,DS002,SKU0287,Wrong Item,193.29,Picking,P_DS002_028,Unconfirmed,Refund
QI00001534,ORD000045188,ITEM0000168397,DS002,SKU0158,Missing Item,145.24,Inventory Accuracy / Putaway,P_DS002_019,Unconfirmed,Refund
QI00001535,ORD000045251,ITEM0000168640,DS002,SKU0267,Missing Item,801.06,Inventory Accuracy / Putaway,P_DS002_023,Unconfirmed,Refund
QI00001536,ORD000045259,ITEM0000168668,DS002,SKU0297,Missing Item,26.2,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Replacement
QI00001537,ORD000045291,ITEM0000168780,DS002,SKU0179,Wrong Item,490.62,Shelf Placement / Picking Verification,P_DS002_023,Unconfirmed,Refund
QI00001538,ORD000045324,ITEM0000168907,DS002,SKU0160,Wrong Item,215.8,Shelf Placement / Picking Verification,P_DS002_014,Unconfirmed,Refund
QI00001539,ORD000045364,ITEM0000169047,DS002,SKU0060,Missing Item,245.87,Inventory Accuracy / Putaway,P_DS002_014,Unconfirmed,Refund
QI00001540,ORD000045395,ITEM0000169177,DS002,SKU0101,Missing Item,520.22,Inventory Accuracy / Putaway,P_DS002_026,Unconfirmed,Refund
QI00001541,ORD000045405,ITEM0000169225,DS002,SKU0090,Missing Item,260.5,Inventory Accuracy / Putaway,P_DS002_023,Unconfirmed,Refund
QI00001542,ORD000045427,ITEM0000169301,DS002,SKU0146,Wrong Item,18.85,Picking,P_DS002_023,Unconfirmed,Refund
QI00001543,ORD000045462,ITEM0000169433,DS002,SKU0277,Wrong Item,372.81,Picking,P_DS002_026,Unconfirmed,Refund
QI00001544,ORD000045556,ITEM0000169795,DS002,SKU0070,Missing Item,78.06,Inventory Accuracy / Putaway,P_DS002_023,Unconfirmed,Refund
QI00001545,ORD000045589,ITEM0000169924,DS002,SKU0146,Missing Item,37.7,Inventory Accuracy / Putaway,P_DS002_017,Unconfirmed,Refund
QI00001546,ORD000045630,ITEM0000170070,DS002,SKU0214,Wrong Item,274.02,Shelf Placement / Picking Verification,P_DS002_029,Unconfirmed,Refund
QI00001547,ORD000045631,ITEM0000170079,DS002,SKU0104,Missing Item,181.45,Inventory Accuracy / Putaway,P_DS002_026,Unconfirmed,Refund
QI00001548,ORD000045637,ITEM0000170107,DS002,SKU0245,Missing Item,280.87,Inventory Accuracy / Putaway,P_DS002_011,Unconfirmed,Refund
QI00001549,ORD000045652,ITEM0000170166,DS002,SKU0041,Missing Item,95.3,Inventory Accuracy / Putaway,P_DS002_011,Unconfirmed,Replacement
QI00001550,ORD000045689,ITEM0000170304,DS002,SKU0193,Missing Item,323.59,Inventory Accuracy / Putaway,P_DS002_026,Unconfirmed,Replacement
QI00001551,ORD000045692,ITEM0000170315,DS002,SKU0276,Missing Item,111.19,Inventory Accuracy / Putaway,P_DS002_026,Unconfirmed,Refund
QI00001552,ORD000045711,ITEM0000170379,DS002,SKU0152,Missing Item,606.41,Inventory Accuracy / Putaway,P_DS002_017,Unconfirmed,Refund
QI00001553,ORD000045745,ITEM0000170503,DS002,SKU0095,Missing Item,112.56,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001554,ORD000045784,ITEM0000170652,DS002,SKU0130,Wrong Item,133.44,Picking,P_DS002_023,Unconfirmed,Refund
QI00001555,ORD000045816,ITEM0000170779,DS002,SKU0249,Missing Item,489.26,Inventory Accuracy / Putaway,P_DS002_011,Unconfirmed,Refund
QI00001556,ORD000045872,ITEM0000171015,DS002,SKU0181,Damaged Item,412.97,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001557,ORD000046017,ITEM0000171585,DS002,SKU0084,Missing Item,222.04,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Replacement
QI00001558,ORD000046029,ITEM0000171627,DS002,SKU0150,Wrong Item,356.42,Picking,P_DS002_026,Unconfirmed,Refund
QI00001559,ORD000046062,ITEM0000171744,DS002,SKU0012,Missing Item,460.3,Inventory Accuracy / Putaway,P_DS002_011,Unconfirmed,Replacement
QI00001560,ORD000046176,ITEM0000172173,DS002,SKU0289,Missing Item,165.4,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001561,ORD000046176,ITEM0000172177,DS002,SKU0076,Missing Item,267.05,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001562,ORD000046210,ITEM0000172285,DS002,SKU0286,Missing Item,143.99,Inventory Accuracy / Putaway,P_DS002_014,Unconfirmed,Refund
QI00001563,ORD000046210,ITEM0000172287,DS002,SKU0166,Damaged Item,493.94,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001564,ORD000046232,ITEM0000172362,DS002,SKU0044,Missing Item,196.42,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001565,ORD000046269,ITEM0000172519,DS002,SKU0241,Wrong Item,926.66,Picking,P_DS002_002,Unconfirmed,Refund
QI00001566,ORD000046293,ITEM0000172605,DS002,SKU0140,Missing Item,472.02,Inventory Accuracy / Putaway,P_DS002_014,Unconfirmed,Refund
QI00001567,ORD000046313,ITEM0000172678,DS002,SKU0018,Damaged Item,292.04,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00001568,ORD000046320,ITEM0000172701,DS002,SKU0026,Missing Item,264.54,Inventory Accuracy / Putaway,P_DS002_002,Unconfirmed,Refund
QI00001569,ORD000046325,ITEM0000172713,DS002,SKU0189,Missing Item,229.27,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001570,ORD000046357,ITEM0000172836,DS002,SKU0066,Missing Item,435.4,Inventory Accuracy / Putaway,P_DS002_015,Unconfirmed,Refund
QI00001571,ORD000046456,ITEM0000173190,DS002,SKU0232,Damaged Item,548.22,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001572,ORD000046483,ITEM0000173283,DS002,SKU0080,Missing Item,77.19,Inventory Accuracy / Putaway,P_DS002_024,Unconfirmed,Replacement
QI00001573,ORD000046524,ITEM0000173441,DS002,SKU0113,Missing Item,129.44,Inventory Accuracy / Putaway,P_DS002_015,Unconfirmed,Replacement
QI00001574,ORD000046556,ITEM0000173559,DS002,SKU0119,Damaged Item,182.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001575,ORD000046558,ITEM0000173568,DS002,SKU0018,Damaged Item,292.04,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001576,ORD000046585,ITEM0000173661,DS002,SKU0269,Damaged Item,1197.72,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001577,ORD000046593,ITEM0000173690,DS002,SKU0042,Missing Item,1213.0,Inventory Accuracy / Putaway,P_DS002_013,Unconfirmed,Refund
QI00001578,ORD000046634,ITEM0000173859,DS002,SKU0205,Missing Item,336.62,Inventory Accuracy / Putaway,P_DS002_013,Unconfirmed,Refund
QI00001579,ORD000046670,ITEM0000173998,DS002,SKU0201,Wrong Item,81.18,Picking,P_DS002_021,Unconfirmed,Refund
QI00001580,ORD000046721,ITEM0000174175,DS002,SKU0280,Missing Item,467.38,Inventory Accuracy / Putaway,P_DS002_012,Unconfirmed,Replacement
QI00001581,ORD000046731,ITEM0000174208,DS002,SKU0160,Wrong Item,431.6,Shelf Placement / Picking Verification,P_DS002_024,Unconfirmed,Replacement
QI00001582,ORD000046754,ITEM0000174287,DS002,SKU0145,Wrong Item,274.34,Shelf Placement / Picking Verification,P_DS002_003,Unconfirmed,Refund
QI00001583,ORD000046774,ITEM0000174355,DS002,SKU0033,Missing Item,203.44,Inventory Accuracy / Putaway,P_DS002_012,Unconfirmed,Replacement
QI00001584,ORD000046794,ITEM0000174420,DS002,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS002_013,Unconfirmed,Refund
QI00001585,ORD000046850,ITEM0000174610,DS002,SKU0165,Missing Item,276.15,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Refund
QI00001586,ORD000046890,ITEM0000174757,DS002,SKU0281,Wrong Item,264.39,Shelf Placement / Picking Verification,P_DS002_024,Unconfirmed,Refund
QI00001587,ORD000046950,ITEM0000175003,DS002,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS002_018,Unconfirmed,Refund
QI00001588,ORD000047014,ITEM0000175262,DS002,SKU0298,Wrong Item,79.22,Shelf Placement / Picking Verification,P_DS002_024,Unconfirmed,Refund
QI00001589,ORD000047045,ITEM0000175373,DS002,SKU0275,Missing Item,44.18,Inventory Accuracy / Putaway,P_DS002_003,Unconfirmed,Refund
QI00001590,ORD000047080,ITEM0000175500,DS002,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS002_018,Unconfirmed,Refund
QI00001591,ORD000047082,ITEM0000175508,DS002,SKU0129,Missing Item,21.75,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Refund
QI00001592,ORD000047125,ITEM0000175669,DS002,SKU0071,Missing Item,120.79,Inventory Accuracy / Putaway,P_DS002_013,Unconfirmed,Refund
QI00001593,ORD000047125,ITEM0000175672,DS002,SKU0214,Damaged Item,137.01,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001594,ORD000047153,ITEM0000175777,DS002,SKU0185,Missing Item,98.45,Inventory Accuracy / Putaway,P_DS002_003,Unconfirmed,Refund
QI00001595,ORD000047207,ITEM0000175980,DS002,SKU0244,Damaged Item,67.15,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001596,ORD000047276,ITEM0000176212,DS002,SKU0185,Damaged Item,98.45,Putaway / Picking Handling,,Unconfirmed,Refund
QI00001597,ORD000047292,ITEM0000176278,DS002,SKU0297,Missing Item,26.2,Inventory Accuracy / Putaway,P_DS002_013,Unconfirmed,Refund
QI00001598,ORD000047378,ITEM0000176603,DS002,SKU0270,Missing Item,511.98,Inventory Accuracy / Putaway,P_DS002_030,Unconfirmed,Refund
QI00001599,ORD000047399,ITEM0000176672,DS002,SKU0119,Damaged Item,364.04,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001600,ORD000047423,ITEM0000176737,DS002,SKU0229,Missing Item,235.69,Inventory Accuracy / Putaway,P_DS002_024,Unconfirmed,Refund
QI00001601,ORD000047452,ITEM0000176842,DS002,SKU0169,Missing Item,64.01,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001602,ORD000047476,ITEM0000176928,DS002,SKU0088,Missing Item,1216.84,Inventory Accuracy / Putaway,P_DS002_009,Unconfirmed,Refund
QI00001603,ORD000047499,ITEM0000177000,DS002,SKU0191,Wrong Item,659.63,Picking,P_DS002_024,Unconfirmed,Refund
QI00001604,ORD000047520,ITEM0000177093,DS002,SKU0120,Wrong Item,59.58,Picking,P_DS002_015,Unconfirmed,Refund
QI00001605,ORD000047565,ITEM0000177255,DS002,SKU0027,Missing Item,261.37,Inventory Accuracy / Putaway,P_DS002_012,Unconfirmed,Refund
QI00001606,ORD000047575,ITEM0000177291,DS002,SKU0125,Wrong Item,109.95,Picking,P_DS002_012,Unconfirmed,Refund
QI00001607,ORD000047599,ITEM0000177382,DS002,SKU0074,Missing Item,233.54,Inventory Accuracy / Putaway,P_DS002_021,Unconfirmed,Replacement
QI00001608,ORD000047622,ITEM0000177461,DS002,SKU0064,Wrong Item,344.62,Picking,P_DS002_018,Unconfirmed,Refund
QI00001609,ORD000047631,ITEM0000177498,DS002,SKU0090,Missing Item,521.0,Inventory Accuracy / Putaway,P_DS002_003,Unconfirmed,Refund
QI00001610,ORD000047640,ITEM0000177533,DS002,SKU0287,Missing Item,193.29,Inventory Accuracy / Putaway,P_DS002_013,Unconfirmed,Refund
QI00001611,ORD000047650,ITEM0000177565,DS002,SKU0122,Damaged Item,260.05,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00001612,ORD000047652,ITEM0000177574,DS002,SKU0020,Wrong Item,234.68,Picking,P_DS002_016,Unconfirmed,Replacement
QI00001613,ORD000047696,ITEM0000177734,DS002,SKU0162,Missing Item,63.51,Inventory Accuracy / Putaway,P_DS002_034,Unconfirmed,Refund
QI00001614,ORD000047755,ITEM0000177939,DS002,SKU0226,Missing Item,45.28,Inventory Accuracy / Putaway,P_DS002_031,Unconfirmed,Refund
QI00001615,ORD000047783,ITEM0000178050,DS002,SKU0199,Missing Item,138.52,Inventory Accuracy / Putaway,P_DS002_025,Unconfirmed,Replacement
QI00001616,ORD000047823,ITEM0000178201,DS002,SKU0043,Missing Item,442.44,Inventory Accuracy / Putaway,P_DS002_022,Unconfirmed,Refund
